Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
ZWE,2008-01-01,2008-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2008,2008,%,6.3,X,
ZWE,2009-01-01,2009-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2009,2009,%,5.9,X,
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2010,2010,%,5.4,X,
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2011,2011,%,4.9,X,
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2012,2012,%,4.5,X,
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2013,2013,%,4.2,X,
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2014,2014,%,3.9,X,
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2015,2015,%,3.7,X,
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2016,2016,%,3.5,X,
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2017,2017,%,3.3,X,
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2018,2018,%,3.2,X,
ZWE,2019-01-01,2019-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2019,2019,%,3.1,X,
ZWE,2020-01-01,2020-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2020,2020,%,3.1,X,
ZWE,2021-01-01,2021-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2021,2021,%,3.2,X,
ZWE,2022-01-01,2022-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2022,2022,%,3.4,X,
ZWE,2023-01-01,2023-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2023,2023,%,3.6,X,
ZWE,2024-01-01,2024-12-31,181,'716,Zimbabwe,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2024,2024,%,4,X,
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2000,2000,million No,0.2,X,
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2001,2001,million No,0.2,X,
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2002,2002,million No,0.2,X,
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2003,2003,million No,0.2,X,
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2004,2004,million No,0.2,X,
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2005,2005,million No,0.2,X,
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2006,2006,million No,0.1,X,
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2007,2007,million No,0.1,X,
ZWE,2008-01-01,2008-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2008,2008,million No,0.1,X,
ZWE,2009-01-01,2009-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2009,2009,million No,0.1,X,
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2010,2010,million No,0.1,X,
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2011,2011,million No,0.1,X,
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2012,2012,million No,0.1,X,
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2013,2013,million No,<0.1,X,
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2014,2014,million No,<0.1,X,
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2015,2015,million No,<0.1,X,
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2016,2016,million No,<0.1,X,
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2017,2017,million No,<0.1,X,
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2018,2018,million No,<0.1,X,
ZWE,2019-01-01,2019-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2019,2019,million No,<0.1,X,
ZWE,2020-01-01,2020-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2020,2020,million No,<0.1,X,
ZWE,2021-01-01,2021-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2021,2021,million No,<0.1,X,
ZWE,2022-01-01,2022-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2022,2022,million No,<0.1,X,
ZWE,2023-01-01,2023-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2023,2023,million No,<0.1,X,
ZWE,2024-01-01,2024-12-31,181,'716,Zimbabwe,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2024,2024,million No,<0.1,X,
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2000,2000,%,6.8,X,
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2001,2001,%,7.1,X,
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2002,2002,%,7.3,X,
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2003,2003,%,7.5,X,
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2004,2004,%,7.7,X,
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2005,2005,%,8,X,
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2006,2006,%,8.3,X,
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2007,2007,%,8.5,X,
ZWE,2008-01-01,2008-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2008,2008,%,8.8,X,
ZWE,2009-01-01,2009-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2009,2009,%,9.1,X,
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2010,2010,%,9.4,X,
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2011,2011,%,9.7,X,
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2012,2012,%,10.1,X,
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2013,2013,%,10.4,X,
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2014,2014,%,10.8,X,
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2015,2015,%,11.1,X,
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2016,2016,%,11.5,X,
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2017,2017,%,11.9,X,
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2018,2018,%,12.3,X,
ZWE,2019-01-01,2019-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2019,2019,%,12.8,X,
ZWE,2020-01-01,2020-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2020,2020,%,13.2,X,
ZWE,2021-01-01,2021-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2021,2021,%,13.7,X,
ZWE,2022-01-01,2022-12-31,181,'716,Zimbabwe,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2022,2022,%,14.2,X,
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2000,2000,million No,0.4,X,
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2001,2001,million No,0.4,X,
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2002,2002,million No,0.4,X,
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2003,2003,million No,0.5,X,
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2004,2004,million No,0.5,X,
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2005,2005,million No,0.5,X,
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2006,2006,million No,0.5,X,
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2007,2007,million No,0.5,X,
ZWE,2008-01-01,2008-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2008,2008,million No,0.6,X,
ZWE,2009-01-01,2009-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2009,2009,million No,0.6,X,
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2010,2010,million No,0.6,X,
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2011,2011,million No,0.6,X,
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2012,2012,million No,0.7,X,
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2013,2013,million No,0.7,X,
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2014,2014,million No,0.7,X,
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2015,2015,million No,0.8,X,
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2016,2016,million No,0.8,X,
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2017,2017,million No,0.9,X,
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2018,2018,million No,1,X,
ZWE,2019-01-01,2019-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2019,2019,million No,1,X,
ZWE,2020-01-01,2020-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2020,2020,million No,1.1,X,
ZWE,2021-01-01,2021-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2021,2021,million No,1.1,X,
ZWE,2022-01-01,2022-12-31,181,'716,Zimbabwe,210420,Number of obese adults (18 years and older) (million),6132,Value,2022,2022,million No,1.2,X,
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2000,2000,%,32.5,X,
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2001,2001,%,32,X,
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2002,2002,%,31.5,X,
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2003,2003,%,31,X,
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2004,2004,%,30.5,X,
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2005,2005,%,30.1,X,
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2006,2006,%,29.6,X,
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2007,2007,%,29.1,X,
ZWE,2008-01-01,2008-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2008,2008,%,28.5,X,
ZWE,2009-01-01,2009-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2009,2009,%,28,X,
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2010,2010,%,27.5,X,
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2011,2011,%,26.7,X,
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2012,2012,%,25.9,X,
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2013,2013,%,25.4,X,
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2014,2014,%,25,X,
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2015,2015,%,24.7,X,
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2016,2016,%,24.5,X,
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2017,2017,%,24.4,X,
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2018,2018,%,24.7,X,
ZWE,2019-01-01,2019-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2019,2019,%,25.1,X,
ZWE,2020-01-01,2020-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2020,2020,%,25.5,X,
ZWE,2021-01-01,2021-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2021,2021,%,26.1,X,
ZWE,2022-01-01,2022-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2022,2022,%,26.7,X,
ZWE,2023-01-01,2023-12-31,181,'716,Zimbabwe,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2023,2023,%,27.5,X,
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2000,2000,million No,1,X,
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2001,2001,million No,1,X,
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2002,2002,million No,1,X,
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2003,2003,million No,1,X,
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2004,2004,million No,1,X,
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2005,2005,million No,1,X,
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2006,2006,million No,1,X,
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2007,2007,million No,1,X,
ZWE,2008-01-01,2008-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2008,2008,million No,1,X,
ZWE,2009-01-01,2009-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2009,2009,million No,1,X,
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2010,2010,million No,1,X,
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2011,2011,million No,0.9,X,
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2012,2012,million No,0.9,X,
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2013,2013,million No,0.9,X,
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2014,2014,million No,0.9,X,
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2015,2015,million No,0.9,X,
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2016,2016,million No,0.9,X,
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2017,2017,million No,0.9,X,
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2018,2018,million No,1,X,
ZWE,2019-01-01,2019-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2019,2019,million No,1,X,
ZWE,2020-01-01,2020-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2020,2020,million No,1,X,
ZWE,2021-01-01,2021-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2021,2021,million No,1.1,X,
ZWE,2022-01-01,2022-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2022,2022,million No,1.1,X,
ZWE,2023-01-01,2023-12-31,181,'716,Zimbabwe,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2023,2023,million No,1.2,X,
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2005,2005,%,21.7,X,
ZWE,2009-01-01,2009-12-31,181,'716,Zimbabwe,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2009,2009,%,25.9,X,
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2010,2010,%,31.3,X,
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2014,2014,%,40.3,X,
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2015,2015,%,47.1,X,
ZWE,2019-01-01,2019-12-31,181,'716,Zimbabwe,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2019,2019,%,41.9,X,
ZWE,2024-01-01,2024-12-31,181,'716,Zimbabwe,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2024,2024,%,42.4,X,
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2000,2000,%,12.9,X,
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2001,2001,%,12.9,X,
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2002,2002,%,12.9,X,
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2003,2003,%,12.8,X,
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2004,2004,%,12.8,X,
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2005,2005,%,12.8,X,
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2006,2006,%,12.8,X,
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2007,2007,%,12.7,X,
ZWE,2008-01-01,2008-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2008,2008,%,12.7,X,
ZWE,2009-01-01,2009-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2009,2009,%,12.6,X,
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2010,2010,%,12.4,X,
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2011,2011,%,12.3,X,
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2012,2012,%,12.2,X,
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2013,2013,%,12.1,X,
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2014,2014,%,12.1,X,
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2015,2015,%,12.1,X,
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2016,2016,%,12.1,X,
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2017,2017,%,12,X,
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2018,2018,%,12,X,
ZWE,2019-01-01,2019-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2019,2019,%,11.9,X,
ZWE,2020-01-01,2020-12-31,181,'716,Zimbabwe,21049,Prevalence of low birthweight (percent),6121,Value,2020,2020,%,11.8,X,
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,210490,Number of newborns with low birthweight (million),6132,Value,2000,2000,million No,0.1,X,
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,210490,Number of newborns with low birthweight (million),6132,Value,2001,2001,million No,0.1,X,
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,210490,Number of newborns with low birthweight (million),6132,Value,2002,2002,million No,0.1,X,
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,210490,Number of newborns with low birthweight (million),6132,Value,2003,2003,million No,0.1,X,
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,210490,Number of newborns with low birthweight (million),6132,Value,2004,2004,million No,0.1,X,
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,210490,Number of newborns with low birthweight (million),6132,Value,2005,2005,million No,0.1,X,
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,210490,Number of newborns with low birthweight (million),6132,Value,2006,2006,million No,0.1,X,
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,210490,Number of newborns with low birthweight (million),6132,Value,2007,2007,million No,0.1,X,
ZWE,2008-01-01,2008-12-31,181,'716,Zimbabwe,210490,Number of newborns with low birthweight (million),6132,Value,2008,2008,million No,0.1,X,
ZWE,2009-01-01,2009-12-31,181,'716,Zimbabwe,210490,Number of newborns with low birthweight (million),6132,Value,2009,2009,million No,0.1,X,
